"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"1707";543;33176,6425928686;61,0987893054671;15,9445714530762;60061,043584756;110,609656693842;28,8651149163994;758;48821,7969983278;64,4087031640209;10,1528806330961;81401,3377207502;107,389627599934;16,9280550095571;844;55670,4123499282;65,9602042060761;10,7890670996921;90878,0034394101;107,675359525367;17,6123875431491
"1708";441;27450,2832570602;62,2455402654425;15,5918911272309;49694,3792459149;112,685667224297;28,2266431854885;523;34113,30652829;65,2262075110707;10,6338125647728;56877,6439256407;108,752665249791;17,7299202623343;598;40747,819398297;68,140166217888;9,64757775189746;66517,9278384072;111,233993040815;15,7489870670959
"1709";225;8596,66889604233;38,2074173157437;18,0519518915315;15562,904046231;69,1684624276933;32,6801925876685;325;15925,7965633199;49,0024509640613;13,8231434782879;26553,3270839492;81,7025448736897;23,0475410537847;395;19982,0011740376;50,587344744399;14,0761536777192;32619,2010220098;82,5802557519236;22,9783234637578
"1710";311;15557,1671844709;50,0230456092313;20,6809119760159;28163,7810006336;90,5587813525195;37,4395073909916;376;21694,9820878826;57,6994204464963;15,586801643847;36172,3793952493;96,2031366894929;25,9881156082925;391;23556,7364682212;60,247407847113;13,7046535396446;38454,7030893879;98,3496242695342;22,3718758122932
"1711";550;32347,5986469679;58,8138157217598;17,7945763955649;58560,191157358;106,47307483156;32,2142551186305;616;38977,6858713434;63,2754640768561;13,8107036911778;64988,098887372;105,500160531448;23,0268000042128;597;37862,2803779978;63,4209051557753;12,6125478030548;61807,4898527321;103,53013375667;20,5890905822833
"1712";636;38140,6542911314;59,9695822187601;21,1859728243828;69047,598572351;108,5654065603;38,3538398627542;711;44979,473887846;63,2622698844529;12,9748686573911;74994,9729333318;105,478161650256;21,6331993166668;792;51138,3238555222;64,5685907266694;13,3650322089906;83479,6901092795;105,403649127878;21,8174680550581
"1713";633;39756,2766734688;62,8061242866806;17,2208854598298;71972,42636499;113,700515584502;31,1756787708606;724;47925,0464680385;66,1948155635891;10,4710126713196;79906,171683133;110,367640446316;17,4584814804242;879;58733,6092967155;66,8186681418834;10,6850268866178;95878,4554015031;109,076741071107;17,4425492674386
"1714";593;35128,9170070272;59,239320416572;17,7736678315195;63595,3264269682;107,243383519339;32,1764034833148;715;44714,2286895037;62,5373827825227;11,989201569537;74552,7255090961;104,269546166568;19,989781326514;526;33530,0061830371;63,7452589031124;13,6002657837499;54735,3592079046;104,059618265978;22,2014701975548
"1715";111;4955,31685670923;44,6424942045877;22,7554645305447;8970,81435754031;80,818147365228;41,195155390865;170;8138,48732074654;47,8734548279208;17,6488598974602;13569,4258643291;79,8201521431121;29,4262172477709;116;6605,79352965447;56,9464959452972;13,6965432377511;10783,4898605479;92,961119487482;22,3586363191359
"1801";945;64650,0588221507;68,4127606583606;15,7517937144547;117038,666278693;123,850440506554;28,5161214301205;976;69068,7638363185;70,7671760618017;7,7098879004999;115159,418879798;117,991207868645;12,8548154177777;1058;74601,3868659027;70,5117078127625;8,29654035050663;121781,477916303;115,10536665057;13,5435142418075
"1802";553;36827,5403498788;66,5959138334156;16,210134360009;66670,4142796198;120,561327811247;29,3458743929841;596;40935,7559144307;68,6841542188435;8,62198818136227;68252,819374078;114,518153312211;14,3755743320842;641;44617,7644376791;69,6064967826507;9,11938335053286;72835,3388967025;113,627673785807;14,8867471339305
"1803";929;60638,8550548108;65,2732562484508;16,1356593145811;109777,018761975;118,166866266927;29,2110491484797;982;65201,5189252227;66,3966587833225;9,2651728322967;108711,501588516;110,704176770383;15,4479660547672;1014;70112,8136478995;69,1447866350093;8,36388432273156;114454,200191473;112,873964685871;13,6534485045719
"1804";484;33297,8153604246;68,7971391744311;15,1024026150398;60280,4076404495;124,546296777788;27,340501955777;781;47611,5824784738;60,9623335191726;19,3614885159224;79383,528322039;101,643442153699;32,2817094486506;658;43713,9087314093;66,4345117498621;13,9068244880071;71359,8585020755;108,449632981878;22,7019055599651
"1805";1015;68724,8146417715;67,709176986967;16,8443803595887;124415,36469519;122,576713985409;30,4940760688343;1096;75303,6222474574;68,7076845323517;9,65191220380293;125554,894801824;114,557385768088;16,092782594211;973;67903,1778688357;69,7874387141169;8,52619422645366;110847,126353626;113,923048667652;13,9184079213621
"1806";1004;65067,563110607;64,8083297914413;15,3541679426344;117794,49150108;117,325190738127;27,796283105767;1124;76146,4541514735;67,7459556507772;8,41511480025078;126960,16147939;112,953880319742;14,0306511421027;1132;77609,7839217697;68,5598797895492;8,58195340547609;126692,472939507;111,919145706278;14,0094308301045
"1807";1034;70179,4870983401;67,8718443891104;16,5533443461987;127048,818203059;122,871197488451;29,9672015776613;1307;91302,1263175747;69,8562557900342;9,09300720464921;152229,448237107;116,472416401765;15,1609116392872;1351;94344,0663839623;69,8327656431993;10,0130250215104;154010,003292902;113,997041667581;16,3455538396941
"1808";1155;74948,7705068183;64,8907103955137;16,252488389419;135682,848541205;117,474327741303;29,4225496382042;1434;95454,7272171728;66,5653606814315;9,37173095977898;159153,143984301;110,985456055998;15,6256320698541;1437;96616,9540421206;67,2351802659156;10,1140218566357;157720,331341438;109,756667600166;16,510424016552
"1809";539;36994,0917995227;68,6346786633074;16,058555987626;66971,9292339484;124,252187818086;29,0714658175921;572;40558,5463903287;70,9065496334418;8,10390874505559;67623,8920966989;118,223587581641;13,5117724699278;619;43711,4539285568;70,6162422109157;8,89218434063234;71355,8512103625;115,276011648405;14,5158608492487
"1810";725;43995,3081704701;60,6831836834071;21,4166806624878;79646,5198114823;109,857268705493;38,7714997715583;777;49238,7157762239;63,3702905742908;13,1676243381337;82096,4728515362;105,658266218193;21,954583846332;618;39357,9496416884;63,6860026564537;13,5571632438996;64249,0639448281;103,962886642117;22,1311083554304
"1811";1076;68912,5417647989;64,0451131643112;16,9792504985938;124755,214843879;115,943508219218;30,7382370406504;1176;78775,672579198;66,9861161387738;10,601079752872;131343,898054759;111,686988141802;17,6753443384662;1158;78282,3077063874;67,6013019916989;11,3615917041251;127790,320363869;110,354335374671;18,5469933916518
